0.02738,0.0,0.0298,0.03072,0.02916,0.04007,0.12278,0.05942,0.0,0.05669,0.02701,0.03062,0.0266,0.03093,0.0,0.0,0.0805,0.02639,0.06624,0.0,0.09627,0.0,0.05008,0.05288,0.07006,0.05732,0.02359,1.0,0.02791,0.04462,0.06093,0.0271,0.08493,0.0,0.03181,0.0,0.15321,0.0,0.0669,0.0,0.0296,0.0,0.02713
0.21896,0.0,0.27941,0.2055,0.17445,0.0759,0.0,0.0,0.0,0.0,0.07042,0.20338,0.0,0.31564,0.0,0.0,0.0,0.13275,0.0,0.0,0.03335,0.0,0.05842,0.0,0.0,0.0,0.10221,0.02791,1.0,0.0,0.0,0.14203,0.0,0.0,0.34817,0.0,0.0,0.0,0.0,0.0,0.09126,0.0,0.07123
0.0,0.10542,0.0,0.0,0.0,0.05658,0.0,0.0,0.0,0.0,0.0862,0.0,0.08415,0.0,0.08439,0.0,0.0,0.08311,0.1907,0.0,0.0,0.11765,0.07658,0.0,0.20691,0.09494,0.07001,0.04462,0.0,1.0,0.0,0.08665,0.0,0.0933,0.0,0.0,0.21973,0.09266,0.1612,0.08824,0.10021,0.03709,0.08681
0.0,0.0,0.0,0.0,0.0,0.0,0.4697,0.25536,0.0,0.74025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12283,0.0,0.0,0.0,0.0,0.0,0.0,0.06093,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.13531,0.18095,0.16925,0.18497,0.15942,0.32811,0.0,0.0,0.0,0.0,0.32719,0.18325,0.1262,0.18895,0.12673,0.0,0.0,0.55741,0.08495,0.0,0.03276,0.22025,0.27477,0.0,0.09488,0.15213,0.43588,0.0271,0.14203,0.08665,0.0,1.0,0.0,0.14796,0.20625,0.0,0.08355,0.14635,0.08659,0.13562,0.41535,0.05252,0.33072
0.0,0.0,0.0,0.0,0.0,0.0,0.17245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08077,0.28689,0.0,0.0,0.0,0.05045,0.0,0.0,0.20692,0.0,0.0,0.0,0.08493,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.73806,0.0,0.0,0.0,0.07756,0.0,0.0,0.0,0.0,0.14666,0.0,0.2112,0.0,0.14147,0.0,0.0,0.20686,0.09133,0.0,0.0,0.40342,0.12083,0.0,0.10291,0.17388,0.10524,0.0,0.0,0.0933,0.0,0.14796,0.0,1.0,0.0,0.0,0.08971,0.24956,0.09323,0.30524,0.19242,0.05749,0.14843
0.322,0.0,0.47225,0.37397,0.28246,0.09105,0.0,0.0,0.0,0.0,0.10186,0.367,0.0,0.5859,0.0,0.0,0.0,0.18723,0.0,0.0,0.03598,0.0,0.07854,0.0,0.0,0.0,0.13172,0.03181,0.34817,0.0,0.0,0.20625,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.15213,0.0,0.10358
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.10086,0.0,0.0,0.0,0.05524,0.0,0.0,0.0,0.0,0.08313,0.0,0.08122,0.0,0.08144,0.0,0.0,0.08025,0.24751,0.0,0.0,0.112,0.07415,0.0,0.26794,0.09123,0.06797,0.15321,0.0,0.21973,0.0,0.08355,0.0,0.08971,0.0,0.0,1.0,0.08912,0.2196,0.08502,0.09609,0.03595,0.0837
0.0,0.31391,0.0,0.0,0.0,0.07712,0.0,0.0,0.0,0.0,0.36331,0.0,0.20902,0.0,0.14,0.0,0.0,0.20477,0.09071,0.0,0.0,0.39553,0.11975,0.0,0.10213,0.17167,0.10443,0.0,0.0,0.09266,0.0,0.14635,0.0,0.24956,0.0,0.0,0.08912,1.0,0.23185,0.2264,0.18971,0.057,0.14681
0.0,0.10532,0.0,0.0,0.0,0.05655,0.0,0.0,0.0,0.0,0.21571,0.0,0.08409,0.0,0.08432,0.0,0.0,0.08305,0.3814,0.0,0.0,0.11753,0.07653,0.0,0.4138,0.09486,0.06997,0.0669,0.0,0.1612,0.0,0.08659,0.0,0.09323,0.0,0.0,0.2196,0.23185,1.0,0.08817,0.10013,0.03707,0.08675
0.0,0.37595,0.0,0.0,0.0,0.07403,0.0,0.0,0.0,0.0,0.13452,0.0,0.38485,0.0,0.13015,0.0,0.0,0.19069,0.08647,0.0,0.0,0.34617,0.11247,0.0,0.09678,0.15709,0.09884,0.0,0.0,0.08824,0.0,0.13562,0.0,0.30524,0.0,0.0,0.08502,0.2264,0.08817,1.0,0.17206,0.05369,0.13602
0.08578,0.25223,0.11503,0.13005,0.10614,0.2057,0.0,0.0,0.0,0.0,0.41124,0.12836,0.15717,0.13402,0.158,0.0,0.0,0.38393,0.09794,0.0,0.01726,0.33572,0.3317,0.0,0.11138,0.19954,0.28531,0.0296,0.09126,0.10021,0.0,0.41535,0.0,0.19242,0.15213,0.0,0.09609,0.18971,0.10013,0.17206,1.0,0.06283,0.74318
0.0,0.06697,0.0,0.0,0.0,0.03194,0.0,0.0,0.0,0.0,0.05219,0.0,0.05069,0.0,0.05086,0.0,0.0,0.04994,0.03647,0.0,0.0,0.07717,0.0453,0.0,0.04007,0.05874,0.04077,0.0,0.0,0.03709,0.0,0.05252,0.0,0.05749,0.0,0.0,0.03595,0.057,0.03707,0.05369,0.06283,1.0,0.05264
0.06785,0.18165,0.08493,0.09285,0.07998,0.18256,0.0,0.0,0.0,0.0,0.32811,0.09198,0.12654,0.09486,0.12707,0.0,0.0,0.31049,0.0851,0.0,0.01639,0.22129,0.27542,0.0,0.09507,0.15263,0.24265,0.02713,0.07123,0.08681,0.0,0.33072,0.0,0.14843,0.10358,0.0,0.0837,0.14681,0.08675,0.13602,0.74318,0.05264,1.0
